Date,Shop_ID,Shop_Name,City,Product_ID,Product_Name,Category,Supplier_Name,Quantity_Stocked,Quantity_Sold,Price_per_Unit (₹),Revenue (₹),Wastage_Units,Storage_Type,Feedback_Score
2024-01-19,KIR003,Sri Lakshmi Provisions,Bangalore,102,Bread (Loaf),Bakery,Britannia,43,22,38.0,836.0,21,Ambient,3
2024-01-19,KIR003,Sri Lakshmi Provisions,Bangalore,103,Chicken,Meat,Licious Local Agent,17,15,240.0,3600.0,2,Ice Box,4
2024-01-19,KIR003,Sri Lakshmi Provisions,Bangalore,104,Eggs (Dozen),Dairy,NECC,28,27,72.0,1944.0,1,Refrigerated,4
2024-01-19,KIR003,Sri Lakshmi Provisions,Bangalore,105,Banana,Fruits,KR Market Supplier,41,32,25.0,800.0,9,Ambient,4
2024-01-19,KIR003,Sri Lakshmi Provisions,Bangalore,106,Spinach,Vegetables,Organic Farm Co-op,28,14,35.0,490.0,14,Ambient,3
2024-01-19,KIR003,Sri Lakshmi Provisions,Bangalore,107,Basmati Rice 5kg,Grocery,India Gate,69,50,420.0,21000.0,19,Ambient,3
2024-01-19,KIR003,Sri Lakshmi Provisions,Bangalore,108,Sunflower Oil 1L,Grocery,Fortune,27,25,155.0,3875.0,2,Ambient,4
2024-01-19,KIR003,Sri Lakshmi Provisions,Bangalore,109,Chips (Large),Snacks,Lays,67,50,20.0,1000.0,17,Ambient,3
2024-01-19,KIR003,Sri Lakshmi Provisions,Bangalore,110,Cold Drink 500ml,Beverages,Coca-Cola,22,18,40.0,720.0,4,Refrigerated,3
2024-01-20,KIR003,Sri Lakshmi Provisions,Bangalore,101,Milk,Dairy,Nandini Dairy,21,19,42.0,798.0,2,Refrigerated,5
2024-01-20,KIR003,Sri Lakshmi Provisions,Bangalore,102,Bread (Loaf),Bakery,Britannia,24,14,38.0,532.0,10,Ambient,3
2024-01-20,KIR003,Sri Lakshmi Provisions,Bangalore,103,Chicken,Meat,Licious Local Agent,47,18,240.0,4320.0,29,Ice Box,3
2024-01-20,KIR003,Sri Lakshmi Provisions,Bangalore,104,Eggs (Dozen),Dairy,NECC,39,15,72.0,1080.0,24,Refrigerated,2
2024-01-20,KIR003,Sri Lakshmi Provisions,Bangalore,105,Banana,Fruits,KR Market Supplier,19,17,25.0,425.0,2,Ambient,3
2024-01-20,KIR003,Sri Lakshmi Provisions,Bangalore,106,Spinach,Vegetables,Organic Farm Co-op,22,21,35.0,735.0,1,Ambient,4
2024-01-20,KIR003,Sri Lakshmi Provisions,Bangalore,107,Basmati Rice 5kg,Grocery,India Gate,66,56,420.0,23520.0,10,Ambient,3
2024-01-20,KIR003,Sri Lakshmi Provisions,Bangalore,108,Sunflower Oil 1L,Grocery,Fortune,43,38,155.0,5890.0,5,Ambient,4
2024-01-20,KIR003,Sri Lakshmi Provisions,Bangalore,109,Chips (Large),Snacks,Lays,31,26,20.0,520.0,5,Ambient,3
2024-01-20,KIR003,Sri Lakshmi Provisions,Bangalore,110,Cold Drink 500ml,Beverages,Coca-Cola,41,38,40.0,1520.0,3,Refrigerated,5
2024-01-21,KIR003,Sri Lakshmi Provisions,Bangalore,101,Milk,Dairy,Nandini Dairy,18,8,42.0,336.0,10,Refrigerated,3
2024-01-21,KIR003,Sri Lakshmi Provisions,Bangalore,102,Bread (Loaf),Bakery,Britannia,29,28,38.0,1064.0,1,Ambient,4
2024-01-21,KIR003,Sri Lakshmi Provisions,Bangalore,103,Chicken,Meat,Licious Local Agent,18,11,240.0,2640.0,7,Ice Box,3
2024-01-21,KIR003,Sri Lakshmi Provisions,Bangalore,104,Eggs (Dozen),Dairy,NECC,16,8,72.0,576.0,8,Refrigerated,2
2024-01-21,KIR003,Sri Lakshmi Provisions,Bangalore,105,Banana,Fruits,KR Market Supplier,17,9,25.0,225.0,8,Ambient,3
2024-01-21,KIR003,Sri Lakshmi Provisions,Bangalore,106,Spinach,Vegetables,Organic Farm Co-op,42,29,35.0,1015.0,13,Ambient,2
2024-01-21,KIR003,Sri Lakshmi Provisions,Bangalore,107,Basmati Rice 5kg,Grocery,India Gate,58,50,420.0,21000.0,8,Ambient,3
2024-01-21,KIR003,Sri Lakshmi Provisions,Bangalore,108,Sunflower Oil 1L,Grocery,Fortune,63,56,155.0,8680.0,7,Ambient,3
2024-01-21,KIR003,Sri Lakshmi Provisions,Bangalore,109,Chips (Large),Snacks,Lays,27,18,20.0,360.0,9,Ambient,3
2024-01-21,KIR003,Sri Lakshmi Provisions,Bangalore,110,Cold Drink 500ml,Beverages,Coca-Cola,53,39,40.0,1560.0,14,Refrigerated,4
2024-01-22,KIR003,Sri Lakshmi Provisions,Bangalore,101,Milk,Dairy,Nandini Dairy,18,13,42.0,546.0,5,Refrigerated,4
2024-01-22,KIR003,Sri Lakshmi Provisions,Bangalore,102,Bread (Loaf),Bakery,Britannia,28,14,38.0,532.0,14,Ambient,3
2024-01-22,KIR003,Sri Lakshmi Provisions,Bangalore,103,Chicken,Meat,Licious Local Agent,31,16,240.0,3840.0,15,Ice Box,2
2024-01-22,KIR003,Sri Lakshmi Provisions,Bangalore,104,Eggs (Dozen),Dairy,NECC,24,15,72.0,1080.0,9,Refrigerated,3
2024-01-22,KIR003,Sri Lakshmi Provisions,Bangalore,105,Banana,Fruits,KR Market Supplier,27,13,25.0,325.0,14,Ambient,2
2024-01-22,KIR003,Sri Lakshmi Provisions,Bangalore,106,Spinach,Vegetables,Organic Farm Co-op,48,40,35.0,1400.0,8,Ambient,4
2024-01-22,KIR003,Sri Lakshmi Provisions,Bangalore,107,Basmati Rice 5kg,Grocery,India Gate,34,28,420.0,11760.0,6,Ambient,4
2024-01-22,KIR003,Sri Lakshmi Provisions,Bangalore,108,Sunflower Oil 1L,Grocery,Fortune,39,38,155.0,5890.0,1,Ambient,5
2024-01-22,KIR003,Sri Lakshmi Provisions,Bangalore,109,Chips (Large),Snacks,Lays,52,36,20.0,720.0,16,Ambient,2
2024-01-22,KIR003,Sri Lakshmi Provisions,Bangalore,110,Cold Drink 500ml,Beverages,Coca-Cola,26,25,40.0,1000.0,1,Refrigerated,4
2024-01-23,KIR003,Sri Lakshmi Provisions,Bangalore,101,Milk,Dairy,Nandini Dairy,24,14,42.0,588.0,10,Refrigerated,2
2024-01-23,KIR003,Sri Lakshmi Provisions,Bangalore,102,Bread (Loaf),Bakery,Britannia,33,25,38.0,950.0,8,Ambient,4
2024-01-23,KIR003,Sri Lakshmi Provisions,Bangalore,103,Chicken,Meat,Licious Local Agent,25,23,240.0,5520.0,2,Ice Box,4
2024-01-23,KIR003,Sri Lakshmi Provisions,Bangalore,104,Eggs (Dozen),Dairy,NECC,17,12,72.0,864.0,5,Refrigerated,4
2024-01-23,KIR003,Sri Lakshmi Provisions,Bangalore,105,Banana,Fruits,KR Market Supplier,32,17,25.0,425.0,15,Ambient,2
2024-01-23,KIR003,Sri Lakshmi Provisions,Bangalore,106,Spinach,Vegetables,Organic Farm Co-op,23,12,35.0,420.0,11,Ambient,2
2024-01-23,KIR003,Sri Lakshmi Provisions,Bangalore,107,Basmati Rice 5kg,Grocery,India Gate,50,50,420.0,21000.0,0,Ambient,5
2024-01-23,KIR003,Sri Lakshmi Provisions,Bangalore,108,Sunflower Oil 1L,Grocery,Fortune,68,63,155.0,9765.0,5,Ambient,4
2024-01-23,KIR003,Sri Lakshmi Provisions,Bangalore,109,Chips (Large),Snacks,Lays,46,46,20.0,920.0,0,Ambient,4
2024-01-23,KIR003,Sri Lakshmi Provisions,Bangalore,110,Cold Drink 500ml,Beverages,Coca-Cola,34,30,40.0,1200.0,4,Refrigerated,3
2024-01-24,KIR003,Sri Lakshmi Provisions,Bangalore,101,Milk,Dairy,Nandini Dairy,27,11,42.0,462.0,16,Refrigerated,2
2024-01-24,KIR003,Sri Lakshmi Provisions,Bangalore,102,Bread (Loaf),Bakery,Britannia,17,15,38.0,570.0,2,Ambient,4
2024-01-24,KIR003,Sri Lakshmi Provisions,Bangalore,103,Chicken,Meat,Licious Local Agent,40,37,240.0,8880.0,3,Ice Box,4
2024-01-24,KIR003,Sri Lakshmi Provisions,Bangalore,104,Eggs (Dozen),Dairy,NECC,16,13,72.0,936.0,3,Refrigerated,3
2024-01-24,KIR003,Sri Lakshmi Provisions,Bangalore,105,Banana,Fruits,KR Market Supplier,25,13,25.0,325.0,12,Ambient,2
2024-01-24,KIR003,Sri Lakshmi Provisions,Bangalore,106,Spinach,Vegetables,Organic Farm Co-op,38,22,35.0,770.0,16,Ambient,3
2024-01-24,KIR003,Sri Lakshmi Provisions,Bangalore,107,Basmati Rice 5kg,Grocery,India Gate,26,20,420.0,8400.0,6,Ambient,3
2024-01-24,KIR003,Sri Lakshmi Provisions,Bangalore,108,Sunflower Oil 1L,Grocery,Fortune,62,47,155.0,7285.0,15,Ambient,3
2024-01-24,KIR003,Sri Lakshmi Provisions,Bangalore,109,Chips (Large),Snacks,Lays,28,25,20.0,500.0,3,Ambient,3
2024-01-24,KIR003,Sri Lakshmi Provisions,Bangalore,110,Cold Drink 500ml,Beverages,Coca-Cola,32,29,40.0,1160.0,3,Refrigerated,4
2024-01-25,KIR003,Sri Lakshmi Provisions,Bangalore,101,Milk,Dairy,Nandini Dairy,40,38,42.0,1596.0,2,Refrigerated,4
2024-01-25,KIR003,Sri Lakshmi Provisions,Bangalore,102,Bread (Loaf),Bakery,Britannia,21,18,38.0,684.0,3,Ambient,4
2024-01-25,KIR003,Sri Lakshmi Provisions,Bangalore,103,Chicken,Meat,Licious Local Agent,45,39,240.0,9360.0,6,Ice Box,3
2024-01-25,KIR003,Sri Lakshmi Provisions,Bangalore,104,Eggs (Dozen),Dairy,NECC,22,17,72.0,1224.0,5,Refrigerated,4
2024-01-25,KIR003,Sri Lakshmi Provisions,Bangalore,105,Banana,Fruits,KR Market Supplier,37,19,25.0,475.0,18,Ambient,2
2024-01-25,KIR003,Sri Lakshmi Provisions,Bangalore,106,Spinach,Vegetables,Organic Farm Co-op,46,34,35.0,1190.0,12,Ambient,4
2024-01-25,KIR003,Sri Lakshmi Provisions,Bangalore,107,Basmati Rice 5kg,Grocery,India Gate,22,22,420.0,9240.0,0,Ambient,4
2024-01-25,KIR003,Sri Lakshmi Provisions,Bangalore,108,Sunflower Oil 1L,Grocery,Fortune,34,33,155.0,5115.0,1,Ambient,5
2024-01-25,KIR003,Sri Lakshmi Provisions,Bangalore,109,Chips (Large),Snacks,Lays,60,50,20.0,1000.0,10,Ambient,4
2024-01-25,KIR003,Sri Lakshmi Provisions,Bangalore,110,Cold Drink 500ml,Beverages,Coca-Cola,66,58,40.0,2320.0,8,Refrigerated,4
2024-01-26,KIR003,Sri Lakshmi Provisions,Bangalore,101,Milk,Dairy,Nandini Dairy,34,18,42.0,756.0,16,Refrigerated,3
2024-01-26,KIR003,Sri Lakshmi Provisions,Bangalore,102,Bread (Loaf),Bakery,Britannia,38,15,38.0,570.0,23,Ambient,2
2024-01-26,KIR003,Sri Lakshmi Provisions,Bangalore,103,Chicken,Meat,Licious Local Agent,17,17,240.0,4080.0,0,Ice Box,4
2024-01-26,KIR003,Sri Lakshmi Provisions,Bangalore,104,Eggs (Dozen),Dairy,NECC,45,26,72.0,1872.0,19,Refrigerated,2
2024-01-26,KIR003,Sri Lakshmi Provisions,Bangalore,105,Banana,Fruits,KR Market Supplier,32,24,25.0,600.0,8,Ambient,3
2024-01-26,KIR003,Sri Lakshmi Provisions,Bangalore,106,Spinach,Vegetables,Organic Farm Co-op,44,41,35.0,1435.0,3,Ambient,5
2024-01-26,KIR003,Sri Lakshmi Provisions,Bangalore,107,Basmati Rice 5kg,Grocery,India Gate,65,45,420.0,18900.0,20,Ambient,3
2024-01-26,KIR003,Sri Lakshmi Provisions,Bangalore,108,Sunflower Oil 1L,Grocery,Fortune,68,64,155.0,9920.0,4,Ambient,5
2024-01-26,KIR003,Sri Lakshmi Provisions,Bangalore,109,Chips (Large),Snacks,Lays,26,24,20.0,480.0,2,Ambient,4
2024-01-26,KIR003,Sri Lakshmi Provisions,Bangalore,110,Cold Drink 500ml,Beverages,Coca-Cola,23,22,40.0,880.0,1,Refrigerated,4
2024-01-27,KIR003,Sri Lakshmi Provisions,Bangalore,101,Milk,Dairy,Nandini Dairy,27,10,42.0,420.0,17,Refrigerated,3
2024-01-27,KIR003,Sri Lakshmi Provisions,Bangalore,102,Bread (Loaf),Bakery,Britannia,15,10,38.0,380.0,5,Ambient,2
2024-01-27,KIR003,Sri Lakshmi Provisions,Bangalore,103,Chicken,Meat,Licious Local Agent,41,35,240.0,8400.0,6,Ice Box,4
2024-01-27,KIR003,Sri Lakshmi Provisions,Bangalore,104,Eggs (Dozen),Dairy,NECC,48,45,72.0,3240.0,3,Refrigerated,4
2024-01-27,KIR003,Sri Lakshmi Provisions,Bangalore,105,Banana,Fruits,KR Market Supplier,19,17,25.0,425.0,2,Ambient,4
2024-01-27,KIR003,Sri Lakshmi Provisions,Bangalore,106,Spinach,Vegetables,Organic Farm Co-op,45,35,35.0,1225.0,10,Ambient,4
2024-01-27,KIR003,Sri Lakshmi Provisions,Bangalore,107,Basmati Rice 5kg,Grocery,India Gate,20,18,420.0,7560.0,2,Ambient,5
2024-01-27,KIR003,Sri Lakshmi Provisions,Bangalore,108,Sunflower Oil 1L,Grocery,Fortune,64,59,155.0,9145.0,5,Ambient,4
2024-01-27,KIR003,Sri Lakshmi Provisions,Bangalore,109,Chips (Large),Snacks,Lays,46,41,20.0,820.0,5,Ambient,3
2024-01-27,KIR003,Sri Lakshmi Provisions,Bangalore,110,Cold Drink 500ml,Beverages,Coca-Cola,49,40,40.0,1600.0,9,Refrigerated,3
2024-01-28,KIR003,Sri Lakshmi Provisions,Bangalore,101,Milk,Dairy,Nandini Dairy,17,6,42.0,252.0,11,Refrigerated,2
2024-01-28,KIR003,Sri Lakshmi Provisions,Bangalore,102,Bread (Loaf),Bakery,Britannia,45,36,38.0,1368.0,9,Ambient,3
2024-01-28,KIR003,Sri Lakshmi Provisions,Bangalore,103,Chicken,Meat,Licious Local Agent,17,6,240.0,1440.0,11,Ice Box,2
2024-01-28,KIR003,Sri Lakshmi Provisions,Bangalore,104,Eggs (Dozen),Dairy,NECC,37,24,72.0,1728.0,13,Refrigerated,2
2024-01-28,KIR003,Sri Lakshmi Provisions,Bangalore,105,Banana,Fruits,KR Market Supplier,31,27,25.0,675.0,4,Ambient,4
2024-01-28,KIR003,Sri Lakshmi Provisions,Bangalore,106,Spinach,Vegetables,Organic Farm Co-op,45,41,35.0,1435.0,4,Ambient,4
2024-01-28,KIR003,Sri Lakshmi Provisions,Bangalore,107,Basmati Rice 5kg,Grocery,India Gate,54,54,420.0,22680.0,0,Ambient,4
2024-01-28,KIR003,Sri Lakshmi Provisions,Bangalore,108,Sunflower Oil 1L,Grocery,Fortune,66,55,155.0,8525.0,11,Ambient,4
2024-01-28,KIR003,Sri Lakshmi Provisions,Bangalore,109,Chips (Large),Snacks,Lays,26,25,20.0,500.0,1,Ambient,4
2024-01-28,KIR003,Sri Lakshmi Provisions,Bangalore,110,Cold Drink 500ml,Beverages,Coca-Cola,48,37,40.0,1480.0,11,Refrigerated,4
2024-01-29,KIR003,Sri Lakshmi Provisions,Bangalore,101,Milk,Dairy,Nandini Dairy,30,19,42.0,798.0,11,Refrigerated,2
2024-01-29,KIR003,Sri Lakshmi Provisions,Bangalore,102,Bread (Loaf),Bakery,Britannia,29,29,38.0,1102.0,0,Ambient,4
2024-01-29,KIR003,Sri Lakshmi Provisions,Bangalore,103,Chicken,Meat,Licious Local Agent,43,23,240.0,5520.0,20,Ice Box,2
2024-01-29,KIR003,Sri Lakshmi Provisions,Bangalore,104,Eggs (Dozen),Dairy,NECC,39,34,72.0,2448.0,5,Refrigerated,4
2024-01-29,KIR003,Sri Lakshmi Provisions,Bangalore,105,Banana,Fruits,KR Market Supplier,26,17,25.0,425.0,9,Ambient,2
2024-01-29,KIR003,Sri Lakshmi Provisions,Bangalore,106,Spinach,Vegetables,Organic Farm Co-op,36,22,35.0,770.0,14,Ambient,3
2024-01-29,KIR003,Sri Lakshmi Provisions,Bangalore,107,Basmati Rice 5kg,Grocery,India Gate,22,21,420.0,8820.0,1,Ambient,4
2024-01-29,KIR003,Sri Lakshmi Provisions,Bangalore,108,Sunflower Oil 1L,Grocery,Fortune,20,16,155.0,2480.0,4,Ambient,3
2024-01-29,KIR003,Sri Lakshmi Provisions,Bangalore,109,Chips (Large),Snacks,Lays,46,39,20.0,780.0,7,Ambient,3
2024-01-29,KIR003,Sri Lakshmi Provisions,Bangalore,110,Cold Drink 500ml,Beverages,Coca-Cola,30,27,40.0,1080.0,3,Refrigerated,5
2024-01-30,KIR003,Sri Lakshmi Provisions,Bangalore,101,Milk,Dairy,Nandini Dairy,37,34,42.0,1428.0,3,Refrigerated,4
2024-01-30,KIR003,Sri Lakshmi Provisions,Bangalore,102,Bread (Loaf),Bakery,Britannia,28,22,38.0,836.0,6,Ambient,3
2024-01-30,KIR003,Sri Lakshmi Provisions,Bangalore,103,Chicken,Meat,Licious Local Agent,21,19,240.0,4560.0,2,Ice Box,5
2024-01-30,KIR003,Sri Lakshmi Provisions,Bangalore,104,Eggs (Dozen),Dairy,NECC,18,11,72.0,792.0,7,Refrigerated,2
2024-01-30,KIR003,Sri Lakshmi Provisions,Bangalore,105,Banana,Fruits,KR Market Supplier,49,36,25.0,900.0,13,Ambient,3
2024-01-30,KIR003,Sri Lakshmi Provisions,Bangalore,106,Spinach,Vegetables,Organic Farm Co-op,20,11,35.0,385.0,9,Ambient,3
2024-01-30,KIR003,Sri Lakshmi Provisions,Bangalore,107,Basmati Rice 5kg,Grocery,India Gate,51,45,420.0,18900.0,6,Ambient,4
2024-01-30,KIR003,Sri Lakshmi Provisions,Bangalore,108,Sunflower Oil 1L,Grocery,Fortune,25,22,155.0,3410.0,3,Ambient,3
2024-01-30,KIR003,Sri Lakshmi Provisions,Bangalore,109,Chips (Large),Snacks,Lays,38,38,20.0,760.0,0,Ambient,5
2024-01-30,KIR003,Sri Lakshmi Provisions,Bangalore,110,Cold Drink 500ml,Beverages,Coca-Cola,25,17,40.0,680.0,8,Refrigerated,2
2024-01-31,KIR003,Sri Lakshmi Provisions,Bangalore,101,Milk,Dairy,Nandini Dairy,21,20,42.0,840.0,1,Refrigerated,4
2024-01-31,KIR003,Sri Lakshmi Provisions,Bangalore,102,Bread (Loaf),Bakery,Britannia,19,12,38.0,456.0,7,Ambient,3
2024-01-31,KIR003,Sri Lakshmi Provisions,Bangalore,103,Chicken,Meat,Licious Local Agent,16,9,240.0,2160.0,7,Ice Box,2
2024-01-31,KIR003,Sri Lakshmi Provisions,Bangalore,104,Eggs (Dozen),Dairy,NECC,36,20,72.0,1440.0,16,Refrigerated,2
2024-01-31,KIR003,Sri Lakshmi Provisions,Bangalore,105,Banana,Fruits,KR Market Supplier,26,24,25.0,600.0,2,Ambient,4
2024-01-31,KIR003,Sri Lakshmi Provisions,Bangalore,106,Spinach,Vegetables,Organic Farm Co-op,36,18,35.0,630.0,18,Ambient,2
2024-01-31,KIR003,Sri Lakshmi Provisions,Bangalore,107,Basmati Rice 5kg,Grocery,India Gate,28,25,420.0,10500.0,3,Ambient,4
2024-01-31,KIR003,Sri Lakshmi Provisions,Bangalore,108,Sunflower Oil 1L,Grocery,Fortune,21,15,155.0,2325.0,6,Ambient,4
2024-01-31,KIR003,Sri Lakshmi Provisions,Bangalore,109,Chips (Large),Snacks,Lays,67,66,20.0,1320.0,1,Ambient,5
2024-01-31,KIR003,Sri Lakshmi Provisions,Bangalore,110,Cold Drink 500ml,Beverages,Coca-Cola,52,44,40.0,1760.0,8,Refrigerated,3
2024-02-01,KIR003,Sri Lakshmi Provisions,Bangalore,101,Milk,Dairy,Nandini Dairy,16,10,42.0,420.0,6,Refrigerated,2
2024-02-01,KIR003,Sri Lakshmi Provisions,Bangalore,102,Bread (Loaf),Bakery,Britannia,17,12,38.0,456.0,5,Ambient,3
2024-02-01,KIR003,Sri Lakshmi Provisions,Bangalore,103,Chicken,Meat,Licious Local Agent,49,28,240.0,6720.0,21,Ice Box,3
2024-02-01,KIR003,Sri Lakshmi Provisions,Bangalore,104,Eggs (Dozen),Dairy,NECC,25,14,72.0,1008.0,11,Refrigerated,2
2024-02-01,KIR003,Sri Lakshmi Provisions,Bangalore,105,Banana,Fruits,KR Market Supplier,42,35,25.0,875.0,7,Ambient,4
2024-02-01,KIR003,Sri Lakshmi Provisions,Bangalore,106,Spinach,Vegetables,Organic Farm Co-op,32,17,35.0,595.0,15,Ambient,3
2024-02-01,KIR003,Sri Lakshmi Provisions,Bangalore,107,Basmati Rice 5kg,Grocery,India Gate,70,49,420.0,20580.0,21,Ambient,4
2024-02-01,KIR003,Sri Lakshmi Provisions,Bangalore,108,Sunflower Oil 1L,Grocery,Fortune,54,49,155.0,7595.0,5,Ambient,4
2024-02-01,KIR003,Sri Lakshmi Provisions,Bangalore,109,Chips (Large),Snacks,Lays,55,39,20.0,780.0,16,Ambient,4
2024-02-01,KIR003,Sri Lakshmi Provisions,Bangalore,110,Cold Drink 500ml,Beverages,Coca-Cola,61,61,40.0,2440.0,0,Refrigerated,5
2024-02-02,KIR003,Sri Lakshmi Provisions,Bangalore,101,Milk,Dairy,Nandini Dairy,37,19,42.0,798.0,18,Refrigerated,3
2024-02-02,KIR003,Sri Lakshmi Provisions,Bangalore,102,Bread (Loaf),Bakery,Britannia,44,21,38.0,798.0,23,Ambient,2
2024-02-02,KIR003,Sri Lakshmi Provisions,Bangalore,103,Chicken,Meat,Licious Local Agent,29,18,240.0,4320.0,11,Ice Box,2
2024-02-02,KIR003,Sri Lakshmi Provisions,Bangalore,104,Eggs (Dozen),Dairy,NECC,28,20,72.0,1440.0,8,Refrigerated,3
2024-02-02,KIR003,Sri Lakshmi Provisions,Bangalore,105,Banana,Fruits,KR Market Supplier,47,40,25.0,1000.0,7,Ambient,3
2024-02-02,KIR003,Sri Lakshmi Provisions,Bangalore,106,Spinach,Vegetables,Organic Farm Co-op,23,15,35.0,525.0,8,Ambient,2
2024-02-02,KIR003,Sri Lakshmi Provisions,Bangalore,107,Basmati Rice 5kg,Grocery,India Gate,45,45,420.0,18900.0,0,Ambient,4
2024-02-02,KIR003,Sri Lakshmi Provisions,Bangalore,108,Sunflower Oil 1L,Grocery,Fortune,69,68,155.0,10540.0,1,Ambient,4
2024-02-02,KIR003,Sri Lakshmi Provisions,Bangalore,109,Chips (Large),Snacks,Lays,57,43,20.0,860.0,14,Ambient,3
2024-02-02,KIR003,Sri Lakshmi Provisions,Bangalore,110,Cold Drink 500ml,Beverages,Coca-Cola,58,41,40.0,1640.0,17,Refrigerated,3
2024-02-03,KIR003,Sri Lakshmi Provisions,Bangalore,101,Milk,Dairy,Nandini Dairy,34,30,42.0,1260.0,4,Refrigerated,3
2024-02-03,KIR003,Sri Lakshmi Provisions,Bangalore,102,Bread (Loaf),Bakery,Britannia,19,19,38.0,722.0,0,Ambient,5
2024-02-03,KIR003,Sri Lakshmi Provisions,Bangalore,103,Chicken,Meat,Licious Local Agent,39,17,240.0,4080.0,22,Ice Box,3
2024-02-03,KIR003,Sri Lakshmi Provisions,Bangalore,104,Eggs (Dozen),Dairy,NECC,41,21,72.0,1512.0,20,Refrigerated,3
2024-02-03,KIR003,Sri Lakshmi Provisions,Bangalore,105,Banana,Fruits,KR Market Supplier,18,10,25.0,250.0,8,Ambient,2
2024-02-03,KIR003,Sri Lakshmi Provisions,Bangalore,106,Spinach,Vegetables,Organic Farm Co-op,19,13,35.0,455.0,6,Ambient,2
2024-02-03,KIR003,Sri Lakshmi Provisions,Bangalore,107,Basmati Rice 5kg,Grocery,India Gate,48,34,420.0,14280.0,14,Ambient,3
2024-02-03,KIR003,Sri Lakshmi Provisions,Bangalore,108,Sunflower Oil 1L,Grocery,Fortune,48,34,155.0,5270.0,14,Ambient,4
2024-02-03,KIR003,Sri Lakshmi Provisions,Bangalore,109,Chips (Large),Snacks,Lays,47,38,20.0,760.0,9,Ambient,3
2024-02-03,KIR003,Sri Lakshmi Provisions,Bangalore,110,Cold Drink 500ml,Beverages,Coca-Cola,49,38,40.0,1520.0,11,Refrigerated,4
2024-02-04,KIR003,Sri Lakshmi Provisions,Bangalore,101,Milk,Dairy,Nandini Dairy,25,11,42.0,462.0,14,Refrigerated,3
2024-02-04,KIR003,Sri Lakshmi Provisions,Bangalore,102,Bread (Loaf),Bakery,Britannia,23,19,38.0,722.0,4,Ambient,3
2024-02-04,KIR003,Sri Lakshmi Provisions,Bangalore,103,Chicken,Meat,Licious Local Agent,39,34,240.0,8160.0,5,Ice Box,4
2024-02-04,KIR003,Sri Lakshmi Provisions,Bangalore,104,Eggs (Dozen),Dairy,NECC,32,22,72.0,1584.0,10,Refrigerated,3
2024-02-04,KIR003,Sri Lakshmi Provisions,Bangalore,105,Banana,Fruits,KR Market Supplier,24,12,25.0,300.0,12,Ambient,3
2024-02-04,KIR003,Sri Lakshmi Provisions,Bangalore,106,Spinach,Vegetables,Organic Farm Co-op,26,13,35.0,455.0,13,Ambient,3
2024-02-04,KIR003,Sri Lakshmi Provisions,Bangalore,107,Basmati Rice 5kg,Grocery,India Gate,56,56,420.0,23520.0,0,Ambient,5
2024-02-04,KIR003,Sri Lakshmi Provisions,Bangalore,108,Sunflower Oil 1L,Grocery,Fortune,69,57,155.0,8835.0,12,Ambient,3
2024-02-04,KIR003,Sri Lakshmi Provisions,Bangalore,109,Chips (Large),Snacks,Lays,52,39,20.0,780.0,13,Ambient,4
2024-02-04,KIR003,Sri Lakshmi Provisions,Bangalore,110,Cold Drink 500ml,Beverages,Coca-Cola,68,65,40.0,2600.0,3,Refrigerated,4
2024-02-05,KIR003,Sri Lakshmi Provisions,Bangalore,101,Milk,Dairy,Nandini Dairy,27,20,42.0,840.0,7,Refrigerated,4
2024-02-05,KIR003,Sri Lakshmi Provisions,Bangalore,102,Bread (Loaf),Bakery,Britannia,48,48,38.0,1824.0,0,Ambient,4
2024-02-05,KIR003,Sri Lakshmi Provisions,Bangalore,103,Chicken,Meat,Licious Local Agent,42,18,240.0,4320.0,24,Ice Box,3
2024-02-05,KIR003,Sri Lakshmi Provisions,Bangalore,104,Eggs (Dozen),Dairy,NECC,17,9,72.0,648.0,8,Refrigerated,2
2024-02-05,KIR003,Sri Lakshmi Provisions,Bangalore,105,Banana,Fruits,KR Market Supplier,15,7,25.0,175.0,8,Ambient,2
2024-02-05,KIR003,Sri Lakshmi Provisions,Bangalore,106,Spinach,Vegetables,Organic Farm Co-op,29,23,35.0,805.0,6,Ambient,4
2024-02-05,KIR003,Sri Lakshmi Provisions,Bangalore,107,Basmati Rice 5kg,Grocery,India Gate,42,31,420.0,13020.0,11,Ambient,4
2024-02-05,KIR003,Sri Lakshmi Provisions,Bangalore,108,Sunflower Oil 1L,Grocery,Fortune,23,20,155.0,3100.0,3,Ambient,3
2024-02-05,KIR003,Sri Lakshmi Provisions,Bangalore,109,Chips (Large),Snacks,Lays,40,34,20.0,680.0,6,Ambient,3
2024-02-05,KIR003,Sri Lakshmi Provisions,Bangalore,110,Cold Drink 500ml,Beverages,Coca-Cola,51,43,40.0,1720.0,8,Refrigerated,3
2024-02-06,KIR003,Sri Lakshmi Provisions,Bangalore,101,Milk,Dairy,Nandini Dairy,16,11,42.0,462.0,5,Refrigerated,2
2024-02-06,KIR003,Sri Lakshmi Provisions,Bangalore,102,Bread (Loaf),Bakery,Britannia,34,23,38.0,874.0,11,Ambient,3
2024-02-06,KIR003,Sri Lakshmi Provisions,Bangalore,103,Chicken,Meat,Licious Local Agent,32,30,240.0,7200.0,2,Ice Box,5
